GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,total_pop,urban_pop,rural_pop,rural_propotion
G5107700,2010,3,5,Virginia,51,Roanoke City,770,97032,97026,6,6.18353E-05
G5107750,2010,3,5,Virginia,51,Salem City,775,24802,24802,0,0
G5107900,2010,3,5,Virginia,51,Staunton City,790,23746,22869,877,0.036932536
G5108000,2010,3,5,Virginia,51,Suffolk City,800,84585,66287,18298,0.216326772
G5108100,2010,3,5,Virginia,51,Virginia Beach City,810,437994,431273,6721,0.015344959
G5108200,2010,3,5,Virginia,51,Waynesboro City,820,21006,20475,531,0.025278492
G5108300,2010,3,5,Virginia,51,Williamsburg City,830,14068,14068,0,0
G5108400,2010,3,5,Virginia,51,Winchester City,840,26203,26203,0,0
G5300010,2010,4,9,Washington,53,Adams County,1,18728,11207,7521,0.4015912
G5300030,2010,4,9,Washington,53,Asotin County,3,21623,20184,1439,0.066549507
G5300050,2010,4,9,Washington,53,Benton County,5,175177,156659,18518,0.105710225
G5300070,2010,4,9,Washington,53,Chelan County,7,72453,52728,19725,0.272245456
G5300090,2010,4,9,Washington,53,Clallam County,9,71404,46089,25315,0.354531959
G5300110,2010,4,9,Washington,53,Clark County,11,425363,366797,58566,0.137684754
G5300130,2010,4,9,Washington,53,Columbia County,13,4078,2681,1397,0.342569887
G5300150,2010,4,9,Washington,53,Cowlitz County,15,102410,73068,29342,0.286514989
G5300170,2010,4,9,Washington,53,Douglas County,17,38431,28210,10221,0.26595717
G5300190,2010,4,9,Washington,53,Ferry County,19,7551,0,7551,1
G5300210,2010,4,9,Washington,53,Franklin County,21,78163,67741,10422,0.133336745
G5300230,2010,4,9,Washington,53,Garfield County,23,2266,0,2266,1
G5300250,2010,4,9,Washington,53,Grant County,25,89120,54587,34533,0.387488779
G5300270,2010,4,9,Washington,53,Grays Harbor County,27,72797,43596,29201,0.401129167
G5300290,2010,4,9,Washington,53,Island County,29,78506,41690,36816,0.468957787
G5300310,2010,4,9,Washington,53,Jefferson County,31,29872,12705,17167,0.574685324
G5300330,2010,4,9,Washington,53,King County,33,1931249,1869311,61938,0.032071473
G5300350,2010,4,9,Washington,53,Kitsap County,35,251133,209089,42044,0.167417265
G5300370,2010,4,9,Washington,53,Kittitas County,37,40915,24526,16389,0.400562141
G5300390,2010,4,9,Washington,53,Klickitat County,39,20318,8084,12234,0.602126194
G5300410,2010,4,9,Washington,53,Lewis County,41,75455,29688,45767,0.606546949
G5300430,2010,4,9,Washington,53,Lincoln County,43,10570,0,10570,1
G5300450,2010,4,9,Washington,53,Mason County,45,60699,22036,38663,0.636962718
G5300470,2010,4,9,Washington,53,Okanogan County,47,41120,8229,32891,0.799878405
G5300490,2010,4,9,Washington,53,Pacific County,49,20920,7370,13550,0.647705545
G5300510,2010,4,9,Washington,53,Pend Oreille County,51,13001,2196,10805,0.831089916
G5300530,2010,4,9,Washington,53,Pierce County,53,795225,742814,52411,0.065907133
G5300550,2010,4,9,Washington,53,San Juan County,55,15769,0,15769,1
G5300570,2010,4,9,Washington,53,Skagit County,57,116901,82975,33926,0.290211375
G5300590,2010,4,9,Washington,53,Skamania County,59,11066,0,11066,1
G5300610,2010,4,9,Washington,53,Snohomish County,61,713335,636156,77179,0.108194607
G5300630,2010,4,9,Washington,53,Spokane County,63,471221,406797,64424,0.136717167
G5300650,2010,4,9,Washington,53,Stevens County,65,43531,9052,34479,0.792056236
G5300670,2010,4,9,Washington,53,Thurston County,67,252264,199317,52947,0.209887261
G5300690,2010,4,9,Washington,53,Wahkiakum County,69,3978,0,3978,1
G5300710,2010,4,9,Washington,53,Walla Walla County,71,58781,48715,10066,0.171245811
G5300730,2010,4,9,Washington,53,Whatcom County,73,201140,149098,52042,0.258735209
G5300750,2010,4,9,Washington,53,Whitman County,75,44776,32449,12327,0.275303734
G5300770,2010,4,9,Washington,53,Yakima County,77,243231,186025,57206,0.23519206
G5400010,2010,3,5,West Virginia,54,Barbour County,1,16589,2700,13889,0.837241546
G5400030,2010,3,5,West Virginia,54,Berkeley County,3,104169,71225,32944,0.316255316
G5400050,2010,3,5,West Virginia,54,Boone County,5,24629,4579,20050,0.814080961
G5400070,2010,3,5,West Virginia,54,Braxton County,7,14523,0,14523,1
G5400090,2010,3,5,West Virginia,54,Brooke County,9,24069,13929,10140,0.421288795
G5400110,2010,3,5,West Virginia,54,Cabell County,11,96319,75554,20765,0.21558571
G5400130,2010,3,5,West Virginia,54,Calhoun County,13,7627,0,7627,1
G5400150,2010,3,5,West Virginia,54,Clay County,15,9386,0,9386,1
G5400170,2010,3,5,West Virginia,54,Doddridge County,17,8202,0,8202,1
G5400190,2010,3,5,West Virginia,54,Fayette County,19,46039,19395,26644,0.578726732
G5400210,2010,3,5,West Virginia,54,Gilmer County,21,8693,3415,5278,0.607155182
G5400230,2010,3,5,West Virginia,54,Grant County,23,11937,2545,9392,0.786797353
G5400250,2010,3,5,West Virginia,54,Greenbrier County,25,35480,10738,24742,0.69735062
G5400270,2010,3,5,West Virginia,54,Hampshire County,27,23964,0,23964,1
G5400290,2010,3,5,West Virginia,54,Hancock County,29,30676,21378,9298,0.303103403
G5400310,2010,3,5,West Virginia,54,Hardy County,31,14025,2732,11293,0.805204991
G5400330,2010,3,5,West Virginia,54,Harrison County,33,69099,43498,25601,0.370497402
G5400350,2010,3,5,West Virginia,54,Jackson County,35,29211,8343,20868,0.714388415
G5400370,2010,3,5,West Virginia,54,Jefferson County,37,53498,27619,25879,0.48373771
G5400390,2010,3,5,West Virginia,54,Kanawha County,39,193063,144434,48629,0.25188151
G5400410,2010,3,5,West Virginia,54,Lewis County,41,16372,5077,11295,0.689897386
G5400430,2010,3,5,West Virginia,54,Lincoln County,43,21720,0,21720,1
G5400450,2010,3,5,West Virginia,54,Logan County,45,36743,10747,25996,0.707508913
G5400470,2010,3,5,West Virginia,54,McDowell County,47,22113,3098,19015,0.859901415
G5400490,2010,3,5,West Virginia,54,Marion County,49,56418,33014,23404,0.414832146
G5400510,2010,3,5,West Virginia,54,Marshall County,51,33107,16887,16220,0.489926602
G5400530,2010,3,5,West Virginia,54,Mason County,53,27324,9561,17763,0.650087835
G5400550,2010,3,5,West Virginia,54,Mercer County,55,62264,36903,25361,0.407314018
G5400570,2010,3,5,West Virginia,54,Mineral County,57,28212,9989,18223,0.64593081
G5400590,2010,3,5,West Virginia,54,Mingo County,59,26839,2754,24085,0.897388129
G5400610,2010,3,5,West Virginia,54,Monongalia County,61,96189,70350,25839,0.26862739
G5400630,2010,3,5,West Virginia,54,Monroe County,63,13502,1550,11952,0.885202192
G5400650,2010,3,5,West Virginia,54,Morgan County,65,17541,0,17541,1
G5400670,2010,3,5,West Virginia,54,Nicholas County,67,26233,3369,22864,0.871573972
G5400690,2010,3,5,West Virginia,54,Ohio County,69,44443,34180,10263,0.230925005
G5400710,2010,3,5,West Virginia,54,Pendleton County,71,7695,0,7695,1
G5400730,2010,3,5,West Virginia,54,Pleasants County,73,7605,3463,4142,0.544641683
G5400750,2010,3,5,West Virginia,54,Pocahontas County,75,8719,0,8719,1
G5400770,2010,3,5,West Virginia,54,Preston County,77,33520,3201,30319,0.904504773
G5400790,2010,3,5,West Virginia,54,Putnam County,79,55486,35631,19855,0.357838013
G5400810,2010,3,5,West Virginia,54,Raleigh County,81,78859,47900,30959,0.392586769
G5400830,2010,3,5,West Virginia,54,Randolph County,83,29405,11061,18344,0.623839483
G5400850,2010,3,5,West Virginia,54,Ritchie County,85,10449,0,10449,1
G5400870,2010,3,5,West Virginia,54,Roane County,87,14926,2986,11940,0.799946402
G5400890,2010,3,5,West Virginia,54,Summers County,89,13927,3882,10045,0.72126086
G5400910,2010,3,5,West Virginia,54,Taylor County,91,16895,6808,10087,0.597040545
G5400930,2010,3,5,West Virginia,54,Tucker County,93,7141,0,7141,1
G5400950,2010,3,5,West Virginia,54,Tyler County,95,9208,824,8384,0.910512598
G5400970,2010,3,5,West Virginia,54,Upshur County,97,24254,8731,15523,0.640018141
G5400990,2010,3,5,West Virginia,54,Wayne County,99,42481,14789,27692,0.651867894
G5401010,2010,3,5,West Virginia,54,Webster County,101,9154,0,9154,1
G5401030,2010,3,5,West Virginia,54,Wetzel County,103,16583,7652,8931,0.538563589
G5401050,2010,3,5,West Virginia,54,Wirt County,105,5717,0,5717,1
G5401070,2010,3,5,West Virginia,54,Wood County,107,86956,63674,23282,0.267744606
G5401090,2010,3,5,West Virginia,54,Wyoming County,109,23796,2645,21151,0.888846865
G5500010,2010,2,3,Wisconsin,55,Adams County,1,20875,0,20875,1
G5500030,2010,2,3,Wisconsin,55,Ashland County,3,16157,7293,8864,0.548616699
G5500050,2010,2,3,Wisconsin,55,Barron County,5,45870,15629,30241,0.659276215
G5500070,2010,2,3,Wisconsin,55,Bayfield County,7,15014,0,15014,1
G5500090,2010,2,3,Wisconsin,55,Brown County,9,248007,212060,35947,0.144943489
G5500110,2010,2,3,Wisconsin,55,Buffalo County,11,13587,0,13587,1
G5500130,2010,2,3,Wisconsin,55,Burnett County,13,15457,0,15457,1
G5500150,2010,2,3,Wisconsin,55,Calumet County,15,48971,35487,13484,0.275346634
G5500170,2010,2,3,Wisconsin,55,Chippewa County,17,62415,33615,28800,0.461427541
G5500190,2010,2,3,Wisconsin,55,Clark County,19,34690,2869,31821,0.917296051
G5500210,2010,2,3,Wisconsin,55,Columbia County,21,56833,22352,34481,0.606707371
G5500230,2010,2,3,Wisconsin,55,Crawford County,23,16644,6255,10389,0.624188897
G5500250,2010,2,3,Wisconsin,55,Dane County,25,488073,427894,60179,0.123299179
G5500270,2010,2,3,Wisconsin,55,Dodge County,27,88759,45585,43174,0.486418279
G5500290,2010,2,3,Wisconsin,55,Door County,29,27785,8617,19168,0.689868634
G5500310,2010,2,3,Wisconsin,55,Douglas County,31,44159,27045,17114,0.387554066
G5500330,2010,2,3,Wisconsin,55,Dunn County,33,43857,17844,26013,0.593132225
G5500350,2010,2,3,Wisconsin,55,Eau Claire County,35,98736,76026,22710,0.230007292
G5500370,2010,2,3,Wisconsin,55,Florence County,37,4423,0,4423,1
G5500390,2010,2,3,Wisconsin,55,Fond du Lac County,39,101633,65930,35703,0.351293379
G5500410,2010,2,3,Wisconsin,55,Forest County,41,9304,0,9304,1
G5500430,2010,2,3,Wisconsin,55,Grant County,43,51208,18185,33023,0.644879706
G5500450,2010,2,3,Wisconsin,55,Green County,45,36842,14657,22185,0.602166006
G5500470,2010,2,3,Wisconsin,55,Green Lake County,47,19051,4891,14160,0.74326807
G5500490,2010,2,3,Wisconsin,55,Iowa County,49,23687,4756,18931,0.799214759
G5500510,2010,2,3,Wisconsin,55,Iron County,51,5916,1905,4011,0.677991886
G5500530,2010,2,3,Wisconsin,55,Jackson County,53,20449,5677,14772,0.722382513
G5500550,2010,2,3,Wisconsin,55,Jefferson County,55,83686,55190,28496,0.340510958
G5500570,2010,2,3,Wisconsin,55,Juneau County,57,26664,4401,22263,0.834945995
G5500590,2010,2,3,Wisconsin,55,Kenosha County,59,166426,148580,17846,0.107230841
G5500610,2010,2,3,Wisconsin,55,Kewaunee County,61,20574,5692,14882,0.723340138
G5500630,2010,2,3,Wisconsin,55,La Crosse County,63,114638,95347,19291,0.168277534
G5500650,2010,2,3,Wisconsin,55,Lafayette County,65,16836,0,16836,1
G5500670,2010,2,3,Wisconsin,55,Langlade County,67,19977,8158,11819,0.591630375
G5500690,2010,2,3,Wisconsin,55,Lincoln County,69,28743,13208,15535,0.540479421
G5500710,2010,2,3,Wisconsin,55,Manitowoc County,71,81442,49792,31650,0.388620122
G5500730,2010,2,3,Wisconsin,55,Marathon County,73,134063,76429,57634,0.429902359
G5500750,2010,2,3,Wisconsin,55,Marinette County,75,41749,15936,25813,0.618290258
G5500770,2010,2,3,Wisconsin,55,Marquette County,77,15404,0,15404,1
G5500780,2010,2,3,Wisconsin,55,Menominee County,78,4232,0,4232,1
G5500790,2010,2,3,Wisconsin,55,Milwaukee County,79,947735,945915,1820,0.001920368
G5500810,2010,2,3,Wisconsin,55,Monroe County,81,44673,18909,25764,0.576724196
G5500830,2010,2,3,Wisconsin,55,Oconto County,83,37660,7026,30634,0.813436006
G5500850,2010,2,3,Wisconsin,55,Oneida County,85,35998,9010,26988,0.749708317
G5500870,2010,2,3,Wisconsin,55,Outagamie County,87,176695,132983,43712,0.24738674
G5500890,2010,2,3,Wisconsin,55,Ozaukee County,89,86395,64894,21501,0.248868569
G5500910,2010,2,3,Wisconsin,55,Pepin County,91,7469,0,7469,1
G5500930,2010,2,3,Wisconsin,55,Pierce County,93,41019,19013,22006,0.536483093
G5500950,2010,2,3,Wisconsin,55,Polk County,95,44205,6425,37780,0.854654451
G5500970,2010,2,3,Wisconsin,55,Portage County,97,70019,44790,25229,0.360316486
G5500990,2010,2,3,Wisconsin,55,Price County,99,14159,0,14159,1
G5501010,2010,2,3,Wisconsin,55,Racine County,101,195408,171416,23992,0.122779006
G5501030,2010,2,3,Wisconsin,55,Richland County,103,18021,5021,13000,0.721380612
G5501050,2010,2,3,Wisconsin,55,Rock County,105,160331,127597,32734,0.204165133
G5501070,2010,2,3,Wisconsin,55,Rusk County,107,14755,3449,11306,0.766248729
G5501090,2010,2,3,Wisconsin,55,St. Croix County,109,84345,39500,44845,0.53168534
G5501110,2010,2,3,Wisconsin,55,Sauk County,111,61976,33376,28600,0.461468956
G5501130,2010,2,3,Wisconsin,55,Sawyer County,113,16557,2616,13941,0.842000362
G5501150,2010,2,3,Wisconsin,55,Shawano County,115,41949,10742,31207,0.74392715
G5501170,2010,2,3,Wisconsin,55,Sheboygan County,117,115507,82836,32671,0.282848659
G5501190,2010,2,3,Wisconsin,55,Taylor County,119,20689,4046,16643,0.804437141
G5501210,2010,2,3,Wisconsin,55,Trempealeau County,121,28816,2993,25823,0.896134092
G5501230,2010,2,3,Wisconsin,55,Vernon County,123,29773,4260,25513,0.856917341
G5501250,2010,2,3,Wisconsin,55,Vilas County,125,21430,0,21430,1
G5501270,2010,2,3,Wisconsin,55,Walworth County,127,102228,67269,34959,0.341970889
G5501290,2010,2,3,Wisconsin,55,Washburn County,129,15911,2673,13238,0.832003017
G5501310,2010,2,3,Wisconsin,55,Washington County,131,131887,91286,40601,0.307846869
G5501330,2010,2,3,Wisconsin,55,Waukesha County,133,389891,351446,38445,0.098604482
G5501350,2010,2,3,Wisconsin,55,Waupaca County,135,52410,18375,34035,0.64939897
G5501370,2010,2,3,Wisconsin,55,Waushara County,137,24496,2573,21923,0.894962443
G5501390,2010,2,3,Wisconsin,55,Winnebago County,139,166994,144565,22429,0.134310215
G5501410,2010,2,3,Wisconsin,55,Wood County,141,74749,47329,27420,0.36682765
G5600010,2010,4,8,Wyoming,56,Albany County,1,36299,31965,4334,0.119397229
G5600030,2010,4,8,Wyoming,56,Big Horn County,3,11668,0,11668,1
G5600050,2010,4,8,Wyoming,56,Campbell County,5,46133,32721,13412,0.290724644
G5600070,2010,4,8,Wyoming,56,Carbon County,7,15885,9272,6613,0.41630469
G5600090,2010,4,8,Wyoming,56,Converse County,9,13833,6175,7658,0.553603701
G5600110,2010,4,8,Wyoming,56,Crook County,11,7083,0,7083,1
G5600130,2010,4,8,Wyoming,56,Fremont County,13,40123,19490,20633,0.514243701
G5600150,2010,4,8,Wyoming,56,Goshen County,15,13249,7155,6094,0.459959242
G5600170,2010,4,8,Wyoming,56,Hot Springs County,17,4812,3297,1515,0.314837905
G5600190,2010,4,8,Wyoming,56,Johnson County,19,8569,4368,4201,0.490255572
G5600210,2010,4,8,Wyoming,56,Laramie County,21,91738,73588,18150,0.19784604
G5600230,2010,4,8,Wyoming,56,Lincoln County,23,18106,3127,14979,0.827294819
G5600250,2010,4,8,Wyoming,56,Natrona County,25,75450,64548,10902,0.144493042
G5600270,2010,4,8,Wyoming,56,Niobrara County,27,2484,0,2484,1
G5600290,2010,4,8,Wyoming,56,Park County,29,28205,15727,12478,0.442403829
G5600310,2010,4,8,Wyoming,56,Platte County,31,8667,3584,5083,0.586477443
G5600330,2010,4,8,Wyoming,56,Sheridan County,33,29116,18786,10330,0.354787746
G5600350,2010,4,8,Wyoming,56,Sublette County,35,10247,0,10247,1
G5600370,2010,4,8,Wyoming,56,Sweetwater County,37,43806,39024,4782,0.109163128
G5600390,2010,4,8,Wyoming,56,Teton County,39,21294,11407,9887,0.464309195
G5600410,2010,4,8,Wyoming,56,Uinta County,41,21118,12017,9101,0.430959371
G5600430,2010,4,8,Wyoming,56,Washakie County,43,8533,5465,3068,0.359545295
G5600450,2010,4,8,Wyoming,56,Weston County,45,7208,3277,3931,0.54536626
G7200010,2010,9,0,Puerto Rico,72,Adjuntas Municipio,1,19483,11001,8482,0.435353898
G7200030,2010,9,0,Puerto Rico,72,Aguada Municipio,3,41959,41959,0,0
G7200050,2010,9,0,Puerto Rico,72,Aguadilla Municipio,5,60949,60906,43,0.000705508
G7200070,2010,9,0,Puerto Rico,72,Aguas Buenas Municipio,7,28659,25638,3021,0.105411912
G7200090,2010,9,0,Puerto Rico,72,Aibonito Municipio,9,25900,22790,3110,0.12007722
G7200110,2010,9,0,Puerto Rico,72,Añasco Municipio,11,29261,25576,3685,0.125935546
G7200130,2010,9,0,Puerto Rico,72,Arecibo Municipio,13,96440,87401,9039,0.093726669
G7200150,2010,9,0,Puerto Rico,72,Arroyo Municipio,15,19575,18749,826,0.042196679
G7200170,2010,9,0,Puerto Rico,72,Barceloneta Municipio,17,24816,24308,508,0.020470664
G7200190,2010,9,0,Puerto Rico,72,Barranquitas Municipio,19,30318,29352,966,0.03186226
G7200210,2010,9,0,Puerto Rico,72,Bayamón Municipio,21,208116,208092,24,0.00011532
G7200230,2010,9,0,Puerto Rico,72,Cabo Rojo Municipio,23,50917,48609,2308,0.045328672
G7200250,2010,9,0,Puerto Rico,72,Caguas Municipio,25,142893,141612,1281,0.00896475
G7200270,2010,9,0,Puerto Rico,72,Camuy Municipio,27,35159,30415,4744,0.13492989
G7200290,2010,9,0,Puerto Rico,72,Canóvanas Municipio,29,47648,46563,1085,0.022771155
G7200310,2010,9,0,Puerto Rico,72,Carolina Municipio,31,176762,176472,290,0.001640624
G7200330,2010,9,0,Puerto Rico,72,Cataño Municipio,33,28140,28136,4,0.000142146
G7200350,2010,9,0,Puerto Rico,72,Cayey Municipio,35,48119,43712,4407,0.091585444
G7200370,2010,9,0,Puerto Rico,72,Ceiba Municipio,37,13631,12021,1610,0.118113124
G7200390,2010,9,0,Puerto Rico,72,Ciales Municipio,39,18782,11561,7221,0.384463848
G7200410,2010,9,0,Puerto Rico,72,Cidra Municipio,41,43480,41788,1692,0.038914443
G7200430,2010,9,0,Puerto Rico,72,Coamo Municipio,43,40512,32869,7643,0.18866015
G7200450,2010,9,0,Puerto Rico,72,Comerío Municipio,45,20778,18168,2610,0.12561363
G7200470,2010,9,0,Puerto Rico,72,Corozal Municipio,47,37142,34771,2371,0.063836089
G7200490,2010,9,0,Puerto Rico,72,Culebra Municipio,49,1818,0,1818,1
G7200510,2010,9,0,Puerto Rico,72,Dorado Municipio,51,38165,38156,9,0.000235818
G7200530,2010,9,0,Puerto Rico,72,Fajardo Municipio,53,36993,36209,784,0.021193199
G7200540,2010,9,0,Puerto Rico,72,Florida Municipio,54,12680,10409,2271,0.179100946
G7200550,2010,9,0,Puerto Rico,72,Guánica Municipio,55,19427,17240,2187,0.112575282
G7200570,2010,9,0,Puerto Rico,72,Guayama Municipio,57,45362,41223,4139,0.091243772
G7200590,2010,9,0,Puerto Rico,72,Guayanilla Municipio,59,21581,18967,2614,0.121125064
G7200610,2010,9,0,Puerto Rico,72,Guaynabo Municipio,61,97924,97911,13,0.000132756
G7200630,2010,9,0,Puerto Rico,72,Gurabo Municipio,63,45369,45207,162,0.00357072
G7200650,2010,9,0,Puerto Rico,72,Hatillo Municipio,65,41953,37407,4546,0.108359355
G7200670,2010,9,0,Puerto Rico,72,Hormigueros Municipio,67,17250,17216,34,0.001971014
G7200690,2010,9,0,Puerto Rico,72,Humacao Municipio,69,58466,58184,282,0.004823316
G7200710,2010,9,0,Puerto Rico,72,Isabela Municipio,71,45631,42648,2983,0.065372225
G7200730,2010,9,0,Puerto Rico,72,Jayuya Municipio,73,16642,11300,5342,0.320995073
G7200750,2010,9,0,Puerto Rico,72,Juana Díaz Municipio,75,50747,47327,3420,0.067393146
G7200770,2010,9,0,Puerto Rico,72,Juncos Municipio,77,40290,38995,1295,0.032141971
G7200790,2010,9,0,Puerto Rico,72,Lajas Municipio,79,25753,21048,4705,0.182697161
G7200810,2010,9,0,Puerto Rico,72,Lares Municipio,81,30753,22842,7911,0.257243196
G7200830,2010,9,0,Puerto Rico,72,Las Marías Municipio,83,9881,3329,6552,0.66309078
G7200850,2010,9,0,Puerto Rico,72,Las Piedras Municipio,85,38675,37734,941,0.024330963
G7200870,2010,9,0,Puerto Rico,72,Loíza Municipio,87,30060,29839,221,0.007351963
G7200890,2010,9,0,Puerto Rico,72,Luquillo Municipio,89,20068,18289,1779,0.088648595
G7200910,2010,9,0,Puerto Rico,72,Manatí Municipio,91,44113,41057,3056,0.06927663
G7200930,2010,9,0,Puerto Rico,72,Maricao Municipio,93,6276,2697,3579,0.570267686
G7200950,2010,9,0,Puerto Rico,72,Maunabo Municipio,95,12225,9277,2948,0.241145194
G7200970,2010,9,0,Puerto Rico,72,Mayagüez Municipio,97,89080,85465,3615,0.0405815
G7200990,2010,9,0,Puerto Rico,72,Moca Municipio,99,40109,35072,5037,0.125582787
G7201010,2010,9,0,Puerto Rico,72,Morovis Municipio,101,32610,29002,3608,0.110640908
G7201030,2010,9,0,Puerto Rico,72,Naguabo Municipio,103,26720,24481,2239,0.08379491
G7201050,2010,9,0,Puerto Rico,72,Naranjito Municipio,105,30402,30402,0,0
G7201070,2010,9,0,Puerto Rico,72,Orocovis Municipio,107,23423,15016,8407,0.358920719
G7201090,2010,9,0,Puerto Rico,72,Patillas Municipio,109,19277,14345,4932,0.255848939
G7201110,2010,9,0,Puerto Rico,72,Peñuelas Municipio,111,24282,20308,3974,0.163660325
G7201130,2010,9,0,Puerto Rico,72,Ponce Municipio,113,166327,159000,7327,0.044051778
G7201150,2010,9,0,Puerto Rico,72,Quebradillas Municipio,115,25919,23962,1957,0.075504456
